client_id,persona_archetype,household_income_usd,net_worth_usd,liquidity_30d_usd,cashflow_volatility_pct,income_stream_count,primary_tax_bracket_pct,jurisdiction_country,kyc_risk_flag,compliance_restrictions,ethical_screens,product_blacklist,leverage_limit_x,drawdown_tolerance_pct,target_volatility_pct,goal_stack,time_horizon_primary_years,advice_style,explanation_depth,preferred_metrics,channel_preference_ranked,nudges_opt_in,notification_quiet_hours,trust_score_dynamic_1_100,trust_decay_days,engagement_score_1_100,adherence_score_1_100,consent_data_sources,data_freshness_days,advisor_relationship,last_action_type,last_action_date,last_action_outcome,model_version_current,safety_overrides,notes_agent_constraints
A3615,Builder,196422,356383,30784,11.0,4,15,AU,Medium,AccreditedOnly,,,1.6,22.0,9.1,Home:3y;Retirement:30y;Education:6y,3,Educational,Deep,TaxCost;MaxDD,Phone>App>Chat,true,19:00-06:30,64,118,62,60,OpenBanking;Payroll,19,None,AlertAcknowledge,2025-08-09,Success,v1.8.6,NoAutoTradesBelow$1k;NoIlliquids;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A3616,Stabilizer,66414,339442,23810,7.0,3,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,0.9,12.2,7.5,Retirement:15y;Emergency:1y,15,Concise,Deep,Sharpe;MaxDD,Chat>Email>In-Person>Phone,true,23:45-07:30,64,111,57,56,OpenBanking;Payroll,18,None,PlanUpdate,2025-07-16,Success,v1.9.4,NoAutoTradesBelow$1k;NoIlliquids;NoMargin;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A3617,Preserver,104574,667947,48124,3.9,4,12,US,Low,,ESGOnly;NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,0.9,8.9,7.0,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,MaxDD;TaxCost,Phone>In-Person>App>Chat,false,19:15-08:00,77,184,65,59,Brokerage;OpenBanking,8,Hybrid,AlertAcknowledge,2025-03-08,Success,v2.9.6,NoMargin,Maintain ≥ 12m cash runway and low drawdown
A3618,Builder,63457,128273,5880,12.9,2,10,US,Low,,,Crypto,1.6,13.6,10.3,Home:3y;Retirement:30y,3,Educational,Medium,TaxCost;IRR,Email>Phone>In-Person>Chat,true,20:30-06:00,73,92,82,73,CreditBureau;OpenBanking;Payroll,20,None,AutoTransfer,2025-09-10,Success,v2.8.4,NoIlliquids;StopLossDisabled,Prioritize liquidity and down payment savings
A3619,Stabilizer,162784,632892,61873,4.4,4,15,CA,Low,,NoTobacco,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,8.3,5.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Concise,Medium,Sharpe;TaxCost,In-Person>Phone>Email>App,true,23:45-08:30,65,143,74,72,OpenBanking,10,None,AlertAcknowledge,2025-06-22,Success,v2.10.5,LimitOrderOnly;NoIlliquids;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A3620,Stabilizer,111646,535915,39829,7.0,2,12,US,Medium,,NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.1,9.7,7.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,TaxCost;Sharpe;MaxDD,App>Chat>Email>Phone>In-Person,true,22:45-08:45,62,153,65,60,OpenBanking;Payroll,7,None,AlertAcknowledge,2024-12-31,Partial,v1.10.7,NoMargin,Keep expenses buffer ≥ 4 months
A3621,Builder,157812,7830,1000,13.6,2,12,US,Medium,,NoTobacco,Crypto;PrivateCredit,1.7,21.3,10.0,Home:3y;Retirement:30y,3,Concise,Medium,IRR;TaxCost;MaxDD,In-Person>App>Email,false,23:15-07:00,56,60,41,38,CreditBureau;OpenBanking;Payroll,7,Hybrid,AutoTransfer,2025-09-15,Success,v2.9.5,StopLossDisabled,Prioritize liquidity and down payment savings
A3622,Preserver,78420,598424,61186,4.4,3,10,US,Low,,NoTobacco,Crypto;LeveragedETFs;PennyStocks,1.2,9.2,6.4,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,MaxDD;Sharpe,Phone>Email>In-Person>Chat,true,19:45-08:00,76,163,66,60,Brokerage;CreditBureau;OpenBanking;Payroll,10,Hybrid,Rebalance,2025-02-05,Success,v1.8.8,LimitOrderOnly,Maintain ≥ 12m cash runway and low drawdown
A3623,Builder,71283,191409,7807,11.8,4,10,US,Medium,AccreditedOnly;NoShortSelling,NoWeapons;NoTobacco,PrivateCredit,1.6,12.4,10.6,Home:3y;Retirement:30y;Healthcare:8y,3,Educational,Deep,IRR;TaxCost,Email>In-Person>App>Chat,true,19:00-06:30,60,69,62,55,OpenBanking;Payroll,12,None,AlertAcknowledge,2025-03-07,Partial,v2.8.3,LimitOrderOnly;NoAutoTradesBelow$1k,Prioritize liquidity and down payment savings
A3624,Optimizer,123700,1123869,56904,9.3,4,12,US,High,,ESGOnly;NoTobacco,PennyStocks,1.8,16.5,12.9,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Medium,TaxCost;Sharpe;IRR,Chat>In-Person>Email>Phone>App,false,21:00-08:00,60,87,50,46,Brokerage;OpenBanking;Payroll,1,None,AutoTransfer,2024-12-28,Success,v1.9.1,LimitOrderOnly;NoIlliquids;NoPennyStocks,Enforce tax budget and position caps
A3625,Explorer,39410,402478,14410,20.9,2,10,US,Medium,NoShortSelling;AccreditedOnly,,LeveragedETFs;PennyStocks,1.7,34.9,15.4,Business:5y;Travel:2y;Debt:2y,5,Collaborative,Deep,MaxDD;TaxCost;IRR,In-Person>App>Phone>Email>Chat,true,19:30-08:30,51,51,56,51,OpenBanking,3,None,AlertAcknowledge,2025-05-06,Success,v2.9.9,NoIlliquids,Allow small experimental sleeve ≤ 3%
A3626,Builder,77246,49852,3222,12.0,2,10,US,Low,NoIlliquids,NoFossilFuel,,1.7,18.1,11.1,Home:3y;Retirement:30y;Education:6y,3,Concise,Medium,TaxCost;MaxDD;IRR,Email>App>Phone>In-Person,true,21:15-06:00,62,99,66,60,OpenBanking;Payroll,12,None,AutoTransfer,2025-01-06,Success,v2.9.2,NoPennyStocks;StopLossDisabled,Prioritize liquidity and down payment savings
A3627,Optimizer,73555,838272,27425,8.1,1,10,US,Low,NoDerivatives,,PennyStocks,1.5,23.2,11.1,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Medium,MaxDD;IRR;Sharpe,Chat>Phone>App,true,19:30-08:30,62,83,56,54,Brokerage;OpenBanking;Payroll,7,Hybrid,PlanUpdate,2025-10-30,Success,v1.9.7,NoPennyStocks,Enforce tax budget and position caps
A3628,Preserver,150478,678366,37844,5.0,3,12,US,Low,NoShortSelling;NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,1.2,13.6,7.8,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Medium,TaxCost;Sharpe;MaxDD,Phone>Email>App>Chat,true,22:45-06:45,69,121,75,75,Brokerage;CreditBureau;OpenBanking,8,Human,AlertAcknowledge,2025-11-07,Success,v1.9.4,StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A3629,Explorer,60228,180496,9046,21.9,1,10,US,High,NoDerivatives;NoShortSelling,,PrivateCredit,1.7,25.3,14.5,Business:5y;Travel:2y,5,Directive,Medium,IRR;MaxDD;Sharpe,Chat>Phone>App,false,23:45-08:30,52,59,50,39,CreditBureau;OpenBanking,1,Human,AlertAcknowledge,2025-09-15,Success,v2.10.6,NoPennyStocks,Allow small experimental sleeve ≤ 3%
A3630,Builder,33378,71821,6414,12.0,2,10,US,Low,,,LeveragedETFs,1.6,13.9,11.4,Home:3y;Retirement:30y;Debt:2y,3,Collaborative,Medium,IRR;TaxCost,Chat>In-Person>App,true,19:00-08:00,68,70,53,53,OpenBanking,10,None,Rebalance,2025-01-15,Success,v2.8.8,LimitOrderOnly,Prioritize liquidity and down payment savings
A3631,Optimizer,91138,621763,56702,8.0,3,10,US,Low,NoDerivatives;NoIlliquids,NoWeapons,PennyStocks,1.5,25.7,11.0,Wealth:10y;Estate:20y,10,Educational,Medium,TaxCost;IRR;Sharpe,App>Phone>Email,true,20:30-08:45,63,62,70,63,Brokerage;CreditBureau;OpenBanking,2,Hybrid,AutoTransfer,2025-03-06,Success,v2.8.4,NoAutoTradesBelow$1k;PauseWhenVIX>30,Enforce tax budget and position caps
A3632,Preserver,100589,944089,56881,5.8,2,12,US,High,,NoFossilFuel;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.2,13.8,5.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Medium,TaxCost;Sharpe,Email>In-Person>Phone,true,19:45-08:00,66,171,56,59,Brokerage;OpenBanking,13,None,AutoTransfer,2025-11-07,Partial,v2.8.8,NoMargin;NoPennyStocks;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A3633,Preserver,198480,1024127,110106,4.0,4,12,US,Medium,NoDerivatives;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.0,15.9,6.5,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Medium,Sharpe;MaxDD,Email>In-Person>Chat,true,19:45-08:00,80,121,87,90,Brokerage;CreditBureau;OpenBanking,8,None,AlertAcknowledge,2025-02-21,Success,v2.9.3,NoIlliquids,Maintain ≥ 12m cash runway and low drawdown
A3634,Explorer,97772,506860,18806,19.4,2,10,CA,Medium,NoIlliquids,,Crypto,1.6,21.1,12.9,Business:5y;Travel:2y;Healthcare:8y,5,Collaborative,Medium,MaxDD;TaxCost,App>Phone>In-Person>Chat>Email,true,22:00-07:15,56,79,63,57,OpenBanking,3,None,AutoTransfer,2025-12-10,Success,v2.8.8,PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A3635,Explorer,68988,553514,12772,14.3,4,10,US,Low,,ESGOnly,PennyStocks,2.0,32.2,12.2,Business:5y;Travel:2y;Debt:2y,5,Directive,Medium,Sharpe;MaxDD;TaxCost,In-Person>Phone>App>Chat>Email,false,20:00-08:00,61,76,65,59,OpenBanking;Payroll,7,None,AutoTransfer,2025-06-08,Partial,v2.8.3,NoIlliquids;NoMargin,Allow small experimental sleeve ≤ 3%
A3636,Explorer,98150,444168,32069,19.9,2,10,US,Low,AccreditedOnly,,LeveragedETFs;PennyStocks,2.0,26.8,16.1,Business:5y;Travel:2y;Education:6y,5,Educational,Shallow,TaxCost;MaxDD,Email>In-Person>Chat,true,21:15-08:45,68,72,83,73,OpenBanking,6,Human,PlanUpdate,2025-10-04,Success,v2.8.5,LimitOrderOnly;NoIlliquids;PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A3637,Optimizer,131387,1399606,97423,9.7,2,12,US,Low,NoShortSelling;NoDerivatives,NoFossilFuel,PennyStocks;PrivateCredit,1.5,24.0,11.7,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Deep,MaxDD;TaxCost,Phone>Chat>In-Person,true,21:45-08:15,67,107,76,76,Brokerage;OpenBanking,2,Human,AlertAcknowledge,2025-09-22,Success,v1.10.2,LimitOrderOnly,Enforce tax budget and position caps
A3638,Preserver,69151,293154,30975,4.8,3,10,US,Low,NoIlliquids;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,10.6,8.4,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Medium,Sharpe;TaxCost,Phone>Email>Chat>In-Person,true,23:45-06:00,75,201,81,79,Brokerage;CreditBureau;OpenBanking,14,None,AlertAcknowledge,2025-09-04,Success,v2.8.6,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A3639,Stabilizer,86983,268682,14390,8.7,1,10,US,Low,,ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.0,15.9,7.3,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Medium,Sharpe;MaxDD,In-Person>App>Phone>Chat,false,19:45-08:00,56,129,43,44,OpenBanking;Payroll,9,None,Rebalance,2025-10-25,Success,v1.8.2,NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A3640,Preserver,139263,1589360,97470,6.0,1,12,US,Medium,,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,12.2,8.5,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,Sharpe;TaxCost;MaxDD,Phone>Chat>App>Email>In-Person,true,22:30-07:00,65,197,69,64,Brokerage;OpenBanking,14,None,PlanUpdate,2025-02-13,Success,v1.8.1,LimitOrderOnly;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A3641,Optimizer,554253,2149141,251334,8.9,3,12,US,Medium,,,Crypto;PennyStocks,1.5,20.2,10.3,Wealth:10y;Estate:20y;Healthcare:8y,10,Concise,Medium,Sharpe;TaxCost;IRR,In-Person>Email>Phone,true,21:45-08:45,62,85,50,44,Brokerage;CreditBureau;OpenBanking,5,Hybrid,PlanUpdate,2025-06-15,Partial,v2.9.5,NoAutoTradesBelow$1k,Enforce tax budget and position caps
A3642,Preserver,111148,963247,74871,4.3,4,12,US,Low,NoDerivatives,ESGOnly;NoWeapons,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,8.2,5.8,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Shallow,MaxDD;TaxCost;Sharpe,Phone>App>Chat,true,22:00-07:00,81,156,83,82,Brokerage;OpenBanking,11,Hybrid,AlertAcknowledge,2025-06-29,Success,v2.8.7,PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A3643,Preserver,81410,1280532,108856,7.8,1,10,US,High,NoShortSelling;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.0,11.6,7.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Shallow,Sharpe;TaxCost,App>Email>Phone>In-Person,true,19:30-06:45,70,236,55,48,Brokerage;CreditBureau;OpenBanking,14,Hybrid,PlanUpdate,2025-02-17,Partial,v1.10.9,NoIlliquids;NoMargin;NoPennyStocks;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A3644,Builder,100594,352537,19656,11.5,1,12,US,Medium,,ESGOnly,Crypto;LeveragedETFs,1.8,14.3,8.6,Home:3y;Retirement:30y;Debt:2y,3,Concise,Deep,MaxDD;IRR,Email>App>Chat>Phone,true,23:00-08:45,57,104,52,43,CreditBureau;OpenBanking,14,None,PlanUpdate,2025-11-04,Partial,v1.8.1,LimitOrderOnly;NoMargin;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A3645,Stabilizer,97707,223027,7240,7.5,3,10,US,High,,,Crypto;LeveragedETFs;PennyStocks,0.9,9.0,5.6,Retirement:15y;Emergency:1y,15,Concise,Medium,MaxDD;Sharpe;TaxCost,Chat>App>Email>Phone>In-Person,true,20:45-06:00,52,147,56,50,CreditBureau;OpenBanking,6,None,PlanUpdate,2025-12-13,Success,v1.9.8,PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A3646,Explorer,134803,709089,29195,19.6,3,15,UK,Medium,,NoWeapons,LeveragedETFs;PrivateCredit,2.2,26.5,13.9,Business:5y;Travel:2y,5,Directive,Deep,TaxCost;Sharpe,In-Person>Chat>Phone>Email,true,21:15-06:15,56,59,67,55,CreditBureau;OpenBanking;Payroll,3,Hybrid,AlertAcknowledge,2025-11-21,Failed,v2.9.5,NoAutoTradesBelow$1k;NoMargin;PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A3647,Preserver,133271,2175250,103675,6.8,2,15,UK,Low,NoDerivatives;NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,0.9,15.0,8.6,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Shallow,MaxDD;Sharpe,Chat>App>Phone>In-Person>Email,false,22:30-08:00,69,125,61,54,Brokerage;CreditBureau;OpenBanking,14,Human,PlanUpdate,2025-01-03,Success,v1.8.8,LimitOrderOnly;NoIlliquids;NoMargin;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A3648,Builder,30660,82094,8034,12.4,1,10,US,Low,,,Crypto,1.6,16.4,11.1,Home:3y;Retirement:30y;Debt:2y,3,Collaborative,Shallow,Sharpe;TaxCost;MaxDD,App>Phone>Email>Chat,true,21:30-07:45,71,66,63,58,OpenBanking,20,None,Rebalance,2025-09-15,Success,v2.8.5,NoIlliquids;NoMargin;NoPennyStocks,Prioritize liquidity and down payment savings
A3649,Optimizer,116960,1080284,94494,10.2,3,12,US,Low,,,PennyStocks,1.6,25.4,12.1,Wealth:10y;Estate:20y;Education:6y,10,Concise,Medium,IRR;TaxCost,In-Person>Phone>App>Email,true,19:15-08:45,75,71,72,62,Brokerage;OpenBanking,6,Human,Rebalance,2025-11-25,Success,v2.9.6,NoMargin;NoPennyStocks,Enforce tax budget and position caps
A3650,Builder,118167,364979,16685,12.3,1,12,US,Medium,AccreditedOnly,NoFossilFuel,PennyStocks;PrivateCredit,1.8,16.4,9.8,Home:3y;Retirement:30y;Healthcare:8y,3,Collaborative,Medium,MaxDD;TaxCost;Sharpe,Phone>App>Email,true,22:00-08:00,65,126,68,61,OpenBanking,11,Human,AlertAcknowledge,2025-06-13,Success,v1.10.5,LimitOrderOnly;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A3651,Optimizer,283479,2470083,143808,7.2,4,15,SG,Low,,NoTobacco;NoWeapons,LeveragedETFs;PennyStocks,1.8,16.1,11.0,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Deep,IRR;TaxCost;MaxDD,In-Person>App>Email>Phone,true,19:45-07:15,66,100,78,67,Brokerage;CreditBureau;OpenBanking,7,Hybrid,PlanUpdate,2025-02-11,Success,v1.9.9,PauseWhenVIX>30;StopLossDisabled,Enforce tax budget and position caps
A3652,Optimizer,79565,381208,17738,9.0,2,10,US,Low,,,PennyStocks,1.5,17.3,10.1,Wealth:10y;Estate:20y;Education:6y,10,Directive,Shallow,IRR;MaxDD;Sharpe,Chat>Email>App>Phone,false,20:30-06:15,61,72,70,70,Brokerage;OpenBanking;Payroll,1,Hybrid,PlanUpdate,2025-02-23,Success,v1.10.8,NoAutoTradesBelow$1k;NoMargin,Enforce tax budget and position caps
A3653,Preserver,90543,1012859,74653,4.2,4,10,AU,Low,,NoFossilFuel;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,17.3,6.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Medium,TaxCost;Sharpe,Email>In-Person>Chat>App>Phone,false,23:30-06:15,82,165,68,63,Brokerage;CreditBureau;OpenBanking;Payroll,13,Hybrid,AutoTransfer,2025-01-10,Success,v2.9.9,NoAutoTradesBelow$1k;NoIlliquids,Maintain ≥ 12m cash runway and low drawdown
A3654,Preserver,128292,484510,33675,5.5,4,12,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,15.9,8.1,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Shallow,TaxCost;MaxDD,App>Email>Phone>In-Person>Chat,true,22:45-06:45,75,173,72,63,Brokerage;CreditBureau;OpenBanking,13,Human,AlertAcknowledge,2025-06-14,Success,v1.9.9,NoAutoTradesBelow$1k;NoPennyStocks;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A3655,Builder,55049,75118,7160,7.5,3,10,US,Low,NoDerivatives;NoShortSelling,,,1.6,17.3,11.6,Home:3y;Retirement:30y;Debt:2y,3,Collaborative,Shallow,Sharpe;TaxCost,Chat>Phone>In-Person>Email,false,19:30-07:30,62,87,67,59,CreditBureau;OpenBanking,12,None,AutoTransfer,2025-12-14,Partial,v2.10.7,LimitOrderOnly;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A3656,Optimizer,106018,656897,50590,5.9,4,12,US,Medium,,,PennyStocks,1.6,19.2,12.8,Wealth:10y;Estate:20y,10,Educational,Shallow,IRR;Sharpe;TaxCost,Email>In-Person>App,true,21:45-06:30,62,116,68,66,Brokerage;CreditBureau;OpenBanking;Payroll,2,Hybrid,AlertAcknowledge,2025-11-13,Success,v1.10.6,StopLossDisabled,Enforce tax budget and position caps
A3657,Optimizer,190057,3499157,117256,8.9,2,15,CA,Low,,NoTobacco;NoFossilFuel,PennyStocks,1.9,21.4,9.3,Wealth:10y;Estate:20y;Education:6y,10,Collaborative,Shallow,MaxDD;IRR,Email>Phone>In-Person,false,21:15-07:45,69,60,72,64,Brokerage;OpenBanking,6,Human,AlertAcknowledge,2025-03-23,Success,v1.8.7,LimitOrderOnly;NoAutoTradesBelow$1k;NoPennyStocks,Enforce tax budget and position caps
A3658,Optimizer,200198,3425049,134211,9.6,1,12,US,Low,,,PennyStocks,1.7,27.6,10.0,Wealth:10y;Estate:20y;Debt:2y,10,Collaborative,Deep,IRR;MaxDD;TaxCost,Phone>Email>Chat>In-Person>App,false,23:15-07:15,65,120,67,67,Brokerage;OpenBanking,2,Human,AutoTransfer,2025-06-16,Partial,v1.8.1,NoMargin,Enforce tax budget and position caps
A3659,Optimizer,213429,1482832,143429,5.8,4,12,US,Low,,NoFossilFuel;ESGOnly,Crypto;PennyStocks;PrivateCredit,1.7,15.1,12.1,Wealth:10y;Estate:20y,10,Concise,Deep,Sharpe;IRR;TaxCost,Chat>Phone>In-Person>App>Email,true,23:45-08:30,66,91,68,60,Brokerage;OpenBanking,2,Human,AutoTransfer,2025-02-13,Success,v1.8.7,StopLossDisabled,Enforce tax budget and position caps
A3660,Preserver,120802,669052,93452,6.6,3,12,US,Low,NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,1.2,12.8,6.5,Retirement:15y;Emergency:1y;Healthcare:8y,15,Directive,Medium,Sharpe;MaxDD,Chat>In-Person>App>Email>Phone,false,19:45-06:00,67,139,57,59,Brokerage;OpenBanking,8,Human,AutoTransfer,2025-07-13,Success,v1.9.1,LimitOrderOnly;NoIlliquids;NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A3661,Optimizer,72789,397285,15454,7.0,4,10,US,Medium,NoDerivatives;NoIlliquids,NoWeapons,LeveragedETFs;PennyStocks,1.5,24.0,13.7,Wealth:10y;Estate:20y,10,Educational,Shallow,TaxCost;Sharpe;IRR,App>Phone>In-Person>Chat>Email,false,20:30-06:30,67,68,61,57,Brokerage;CreditBureau;OpenBanking;Payroll,4,Human,PlanUpdate,2025-07-25,Failed,v2.9.1,LimitOrderOnly,Enforce tax budget and position caps
A3662,Stabilizer,69036,153074,14917,9.9,1,10,US,Low,NoIlliquids;NoDerivatives,,Crypto;LeveragedETFs;PennyStocks,1.0,11.3,8.5,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Medium,TaxCost;MaxDD;Sharpe,Chat>App>Email,true,20:30-06:15,56,157,65,62,CreditBureau;OpenBanking,11,Human,AlertAcknowledge,2025-08-24,Success,v1.8.6,LimitOrderOnly;NoMargin,Keep expenses buffer ≥ 4 months
A3663,Optimizer,73670,640167,41215,7.8,2,10,SG,Low,NoShortSelling,NoFossilFuel;NoWeapons,PennyStocks,1.7,25.1,13.9,Wealth:10y;Estate:20y;Healthcare:8y,10,Concise,Shallow,TaxCost;Sharpe,In-Person>App>Phone,false,23:45-06:00,67,107,57,49,Brokerage;CreditBureau;OpenBanking;Payroll,3,Hybrid,PlanUpdate,2025-12-23,Partial,v2.10.8,LimitOrderOnly;PauseWhenVIX>30,Enforce tax budget and position caps
A3664,Builder,52648,139687,13935,9.6,3,10,US,Medium,AccreditedOnly;NoShortSelling,NoWeapons,PennyStocks,1.5,23.2,10.5,Home:3y;Retirement:30y;Debt:2y,3,Concise,Medium,IRR;TaxCost,Chat>Phone>App>Email>In-Person,true,20:00-07:30,63,116,67,55,OpenBanking,18,Hybrid,Rebalance,2025-09-24,Success,v1.10.1,NoIlliquids;NoPennyStocks,Prioritize liquidity and down payment savings
A3665,Builder,85720,342725,11699,10.0,3,10,US,Low,NoDerivatives,ESGOnly;NoTobacco,Crypto;PennyStocks,1.7,16.9,7.5,Home:3y;Retirement:30y;Debt:2y,3,Educational,Medium,TaxCost;Sharpe;MaxDD,Chat>Phone>App>Email,false,23:15-07:15,57,115,43,42,CreditBureau;OpenBanking;Payroll,10,None,AlertAcknowledge,2025-09-20,Success,v2.10.2,NoAutoTradesBelow$1k;NoIlliquids,Prioritize liquidity and down payment savings
A3666,Stabilizer,78407,291409,15241,6.4,4,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.0,12.1,5.4,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Deep,MaxDD;TaxCost;Sharpe,App>Email>In-Person,true,22:45-08:30,55,90,43,46,OpenBanking;Payroll,6,Human,AlertAcknowledge,2025-03-08,Failed,v1.9.5,NoMargin;NoPennyStocks,Keep expenses buffer ≥ 4 months
A3667,Preserver,238951,858883,36145,3.6,4,12,US,Low,AccreditedOnly,NoFossilFuel;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.0,11.9,8.0,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Deep,TaxCost;MaxDD;Sharpe,In-Person>Email>Chat>App,true,20:15-06:00,74,166,71,66,Brokerage;OpenBanking,11,Hybrid,Rebalance,2025-10-04,Success,v2.10.5,NoAutoTradesBelow$1k;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A3668,Optimizer,137556,889487,84978,8.1,2,12,US,Low,AccreditedOnly;NoDerivatives,NoWeapons,PennyStocks;PrivateCredit,1.5,26.1,10.4,Wealth:10y;Estate:20y;Healthcare:8y,10,Concise,Medium,MaxDD;Sharpe;TaxCost,Phone>Chat>App>In-Person,true,20:30-07:30,60,117,68,57,Brokerage;OpenBanking,3,Human,Rebalance,2025-03-08,Failed,v2.8.6,LimitOrderOnly;NoPennyStocks;PauseWhenVIX>30,Enforce tax budget and position caps
A3669,Optimizer,147936,2048021,73474,11.8,1,12,US,Low,,,PennyStocks;PrivateCredit,1.7,26.1,9.5,Wealth:10y;Estate:20y,10,Educational,Medium,TaxCost;Sharpe;MaxDD,Phone>Chat>In-Person,true,19:30-07:45,73,86,69,59,Brokerage;OpenBanking,2,Hybrid,AutoTransfer,2025-10-05,Success,v2.9.6,LimitOrderOnly;StopLossDisabled,Enforce tax budget and position caps
A3670,Preserver,97632,1748076,44336,5.0,4,10,US,Low,NoDerivatives;NoShortSelling,,Crypto;LeveragedETFs;PennyStocks,1.1,17.3,5.9,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Medium,Sharpe;MaxDD;TaxCost,Phone>Email>App>Chat>In-Person,true,19:30-08:30,75,177,71,63,Brokerage;OpenBanking,12,None,AlertAcknowledge,2025-03-01,Partial,v1.9.5,LimitOrderOnly;NoMargin;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A3671,Builder,93627,250575,15542,10.9,2,10,AU,Low,NoIlliquids,NoWeapons;NoTobacco,LeveragedETFs;PrivateCredit,1.4,24.7,9.8,Home:3y;Retirement:30y,3,Concise,Medium,IRR;MaxDD;Sharpe,Chat>Email>In-Person,true,21:00-07:00,68,116,54,47,CreditBureau;OpenBanking,11,None,AutoTransfer,2025-11-25,Success,v2.8.8,NoPennyStocks,Prioritize liquidity and down payment savings
A3672,Preserver,192245,2383486,96770,7.2,2,15,SG,Low,NoShortSelling;AccreditedOnly,NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.1,16.0,7.3,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Deep,Sharpe;MaxDD,Chat>Phone>In-Person,true,21:30-08:30,77,213,63,61,Brokerage;OpenBanking,6,Hybrid,PlanUpdate,2025-10-04,Partial,v1.8.3,NoAutoTradesBelow$1k;NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
